2014461;Ternovka;Терновка;Терновка
2800841;Urbnisi;Урбниси;Урбниси
2800846;Lashe;Лаше;Лаше
2014458;Rymarevo;Рымарево;Рымарево
2014459;Esipovo;Есипово;Есипово
2014456;Iastrebovka;Ястребовка;Ястребовка
2014457;Tokarevka;Токаревка;Токаревка
2014454;Hotmyjsk;Хотмыжск;Хотмыжск
2014455;Op 666 Km;Ост.пункт 666 Км;Ост.пункт 666 Км
2014452;Streleckaia;Стрелецкая;Стрелецкая
2014453;Novoboris;Новоборисовка;Новоборисовка
2014450;Borisogleb;Борисоглебск;Борисоглебск
2800838;Chibati;Чибати;Чибати
2014451;Trefilovka;Трефиловка;Трефиловка
2800836;Ahasheni;Ахашени;Ахашени
2014448;Baigora;Байгора;Байгора
2014449;Gotnia;Готня;Готня
2800858;Barchana;Барцхана;Барцхана
2014446;Rjaksa;Ржакса;Ржакса
2800859;Grehili Av;Грехили-Аведжи;Грехили-Аведжи
2014447;Oblovka;Обловка;Обловка
2014444;Sampur;Сампур;Сампур
2800857;Manavi;Манави;Манави
2014445;Chakino;Чакино;Чакино
2014442;Kandaurovk;Кандауровка;Кандауровка
2014443;;Кариан-Строганово;Кариан-Строганово
2800863;Tamara;Тамара;Тамара
2014440;Jerdevka;Жердевка;Жердевка
2014441;Bokino;Бокино;Бокино
2800861;Kindgi;Киндги;Киндги
2014438;Rada;Рада;Рада
2800850;Samtredia2;Самтредиа 2;Самтредиа 2
2014439;Cna;Цна;Цна
2014436;Tolokonnoe;Толоконне;Толоконное
2800848;Hidistavi;Хидистави;Хидистави
2014437;Naumovka;Наумівка;Наумовка
2800849;Chandari;Чандари;Чандари
2014434;Belgor Sum;Белгород-Сумской;Белгород-Сумской
2800855;Guriia;Гурия;Гурия
2014435;Dolbino;Долбино;Долбино
2014432;Gercovka;Герцовка;Герцовка
2800853;Vedjini;Веджини;Веджини
2014433;Tomarovka;Томаровка;Томаровка
2014494;Toida;Тойда;Тойда
2014495;Anna;Анна;Анна
2014492;Pereleshino;Перелешино;Перелешино
2014493;Tulinovo;Тулиново;Тулиново
2014490;Povorino;Поворино;Поворино
2014491;Hava;Хава;Хава
2014486;Driazgi;Дрязги;Дрязги
2014487;Pribytkovo;Прибытково;Прибытково
2014484;Usman;Усмань;Усмань
2014482;Tresviatsk;Тресвятская;Тресвятская
2014483;Grafskaia;Графская;Графская
2014480;Talovaia;Талова;Таловая
2014478;Otrojka;Отрожка;Отрожка
2014479;Somovo;Сомово;Сомово
2014476;Podkletnoe;Подклетное;Подклетное
2014474;Latnaia;Латная;Латная
2014475;Semiluki;Семилуки;Семилуки
2014472;Kurbatovo;Курбатово;Курбатово
2014473;Veduga;Ведуга;Ведуга
2014471;Izbisce;Избище;Избище
2014468;Blagodaten;Благодатенский;Благодатенский
2014469;Nijnedevic;Нижнедевицк;Нижнедевицк
2014467;Zvegincevo;Звегинцево;Звегинцево
2014464;Karachan;Карачан;Карачан
2014465;Gribanovka;Грибановка;Грибановка
2014526;Chigla;Чигла;Чигла
2014527;Abramovka;Абрамівка;Абрамовка
2014524;Hrenovaia;Хренова;Хреновая
2014525;Tishanka;Тишанка;Тишанка
2014522;Bobrov;Бобров;Бобров
2014520;Buturlinov;Бутурлиновка;Бутурлиновка
2014521;Bitiug;Битюг;Битюг
2014519;Ikorec;Ікорець;Икорец
2014516;Kopanisce;Копанище;Копанище
2014517;Krupennik;Крупенніково;Крупенниково
2014515;Ostrogojsk;Острогожськ;Острогожск
2014512;Motoma;Мотома;Мотома
2014513;Zasimovka;Засимівка;Засимовка
2014511;Hlevisce;Хлівище;Хлевище
2014508;Palatovka;Палатівка;Палатовка
2014509;Biriuch;Бірюч;Бирюч
2014506;Mandrovo;Мандрово;Мандрово
2014507;Rastrijeno;Растрижено;Растрижено
2014504;Ilek Penk;Илек-Пеньковка;Илек-Пеньковка
2014505;Nasonovo;Насоново;Насоново
2014502;Davydovka;Давыдовка;Давыдовка
2014503;Bodeevo;Бодеево;Бодеево
2014499;Kolodeznaia;Колодезная;Колодезная
2014496;Pridacha;Придача;Придача
2014497;Maslovka;Масловка;Масловка
2014559;Rzd 134 Km;Раз'езд 134 Км;Раз'езд 134 Км
2014556;Gartmashevk;Гартмашевка;Гартмашевка
2014557;Zorinovka;Зориновка;Зориновка
2014554;Pasekovo;Пасеково;Пасеково
2014555;Juravka;Журавка;Журавка
2014552;Rainovskaia;Райновская;Райновская
2014553;Mitrofanov;Митрофановка;Митрофановка
6700321;Rzd N174;Раз'езд N174;Раз'езд N174
2014550;Kantemirov;Кантемирівка;Кантемировка
2014551;Seimica;Сеймица;Сеймица
2014548;Perevalsk;Перевальська;Перевальская
2014549;Podgornoe;Підгорне;Подгорное
2014546;Zarechenka;Заркченка;Заркченка
2014547;Saguny;Сагуни;Сагуны
2014544;Puhovo;Пухово;Пухово
2014545;Evdakovo;Євдаково;Евдаково
2014542;Lescanaia;Лещаная;Лещаная
2014543;Strokino;Строкино;Строкино
2014540;Rossosh;Россошь;Россошь
2014541;Vorobevka;Воробьевка;Воробьевка
2014539;Terehov;Терехов;Терехов
2014536;Poliana;Поляна;Поляна
2014537;Dupliatka;Дуплятка;Дуплятка
2014534;Polovcevo;Половцево;Половцево
2014535;Kalmyk;Калмик;Калмык
2014532;Novohopers;Новохоперськ;Новохоперск
2014533;Plautin;Плаутин;Плаутин
2014530;Kalach;Калач;Калач
2014531;Nekrylovo;Некрилово;Некрылово
2014528;Olha;Ольха;Ольха
2014529;Koleno;Коліно;Колено
6700292;Rzd N155;Раз'езд N155;Раз'езд N155
6700293;Rzd N158 *;Раз'езд N158   *;Раз'езд N158   *
2014584;Pl 403 Km;Платформа 403 Км;Платформа 403 Км
6700288;Rzd N176;Раз'езд N176;Раз'езд N176
2014582;Pl 117 Km;Платформа 117 Км;Платформа 117 Км
2014583;Pl 410 Km;Платформа 410 Км;Платформа 410 Км
2014580;Pl 154 Km;Платформа 154 Км;Платформа 154 Км
2014581;Pl 130 Km;Платформа 130 Км;Платформа 130 Км
2014578;Pl 192 Km;Платформа 192 Км;Платформа 192 Км
2014579;Pl 165 Km;Платформа 165 Км;Платформа 165 Км
6700299;Rzd 51Km;Раз'езд 51 Км;Раз'езд 51 Км
2014576;Pl 241 Km;Платформа 241 Км;Платформа 241 Км
2014577;Pl 224 Km;Платформа 224 Км;Платформа 224 Км
2014574;Op 13 Km;Ост.пункт 13 Км;Ост.пункт 13 Км
2014575;Pl 250 Km;Платформа 250 Км;Платформа 250 Км
2014572;Op 106 Km;Ост.пункт 106 Км;Ост.пункт 106 Км
2014573;Op 59 Km;Ост.пункт 59 Км;Ост.пункт 59 Км
2014570;Op 193 Km;Ост.пункт 193 Км;Ост.пункт 193 Км
2014571;Op 190 Km;Ост.пункт 190 Км;Ост.пункт 190 Км
2014568;Op 135 Km;Ост.пункт 135 Км;Ост.пункт 135 Км
2014569;Balashov 2;Балашов 2;Балашов 2
2014566;Moiseevo;Моисеево;Моисеево
2014567;Op 128 Km;Ост.пункт 128 Км;Ост.пункт 128 Км
6700319;Turkmenabad 2;Туркменабад 2;Туркменабад 2
2014564;Op 662 Km;Ост.пункт 662 Км;Ост.пункт 662 Км
2014565;Op 60 Km;Ост.пункт 60 Км;Ост.пункт 60 Км
2014562;Op 615 Km;Ост.пункт 615 Км;Ост.пункт 615 Км
6700315;Gypdjak;Гыпджак;Гыпджак
2014563;Op 764 Km;Ост.пункт 764 Км;Ост.пункт 764 Км
2014560;Op 721 Km;Ост.пункт 721 Км;Ост.пункт 721 Км
2014561;Op 686 Km;Ост.пункт 686 Км;Ост.пункт 686 Км
2014622;Op 259 Km;Ост.пункт 259 Км;Ост.пункт 259 Км
2014623;Oboian;Обоянь;Обоянь
2014620;Op 36 Km;Ост.пункт 36 Км;Ост.пункт 36 Км
2014621;Op 338 Km;Ост.пункт 338 Км;Ост.пункт 338 Км
2014618;Op 8 Km;Ост.пункт 8 Км;Ост.пункт 8 Км
2014619;Op 9 Km;Ост.пункт 9 Км;Ост.пункт 9 Км
2014616;Op 93 Km;Ост.пункт 93 Км;Ост.пункт 93 Км
2014617;Kliukva;Клюква;Клюква
2014614;Op 25 Km;Ост.пункт 25 Км;Ост.пункт 25 Км
2014615;Op 31 Km;Ост.пункт 31 Км;Ост.пункт 31 Км
2014612;Op 427 Km;Ост.пункт 427 Км;Ост.пункт 427 Км
2014613;Op 519 Km;Ост.пункт 519 Км;Ост.пункт 519 Км
2014610;Kochetovk.5;Кочетовка 5;Кочетовка 5
2014611;Eilektrodep;Электродепо;Электродепо
2014608;Kulinovka;Кулиновка;Кулиновка
2014609;Op 408 Km;Ост.пункт 408 Км;Ост.пункт 408 Км
2014606;Griazi Orl.;Грязи Орловские;Грязи Орловские
2014607;Op 393 Km;Ост.пункт 393 Км;Ост.пункт 393 Км
2014604;Post 463Km;Пост 463 Км;Пост 463 Км
2014605;Op 355 Km;Ост.пункт 355 Км;Ост.пункт 355 Км
2014602;Op 345 Km;Ост.пункт 345 Км;Ост.пункт 345 Км
2014603;Op 350 Km;Ост.пункт 350 Км;Ост.пункт 350 Км
2014601;Brigadirsk;Бригадирская;Бригадирская
2014599;Kuziha;Кузиха;Кузиха
2014652;Op 34 Km;Ост.пункт 34 Км;Ост.пункт 34 Км
2014653;Op 82 Km;Ост.пункт 82 Км;Ост.пункт 82 Км
2014648;Op 754 Km;Ост.пункт 754 Км;Ост.пункт 754 Км
2014630;Op 557 Km;Ост.пункт 557 Км;Ост.пункт 557 Км
2014631;Op 665 Km;Ост.пункт 665 Км;Ост.пункт 665 Км
2014628;Op 16 Km;Ост.пункт 16 Км;Ост.пункт 16 Км
2014629;Op 564 Km;Ост.пункт 564 Км;Ост.пункт 564 Км
2014626;Op 4 Km;Ост.пункт 4 Км;Ост.пункт 4 Км
2014627;Op 65 Km;Ост.пункт 65 Км;Ост.пункт 65 Км
2014624;Op 140 Km;Ост.пункт 140 Км;Ост.пункт 140 Км
2014625;Op 3 Km;Ост.пункт 3 Км;Ост.пункт 3 Км
2014686;Op 629 Km;Ост.пункт 629 Км;Ост.пункт 629 Км
2014687;Op 634 Km;Ост.пункт 634 Км;Ост.пункт 634 Км
2014684;Op 595 Km;Ост.пункт 595 Км;Ост.пункт 595 Км
2014685;Grishinskii;Гришинский;Гришинский
2014682;Op 566 Km;Ост.пункт 566 Км;Ост.пункт 566 Км
2014683;Op 583 Km;Ост.пункт 583 Км;Ост.пункт 583 Км
2014680;Ovcharnyi;Овчарный;Овчарный
2014681;Kalais;Калаис;Калаис
2014678;Tiagunovka;Тягуновка;Тягуновка
2014679;Op 533 Km;Ост.пункт 533 Км;Ост.пункт 533 Км
2014676;Chelnavskaia;Челновская;Челновская
2014677;Op 509 Km;Ост.пункт 509 Км;Ост.пункт 509 Км
2014674;Op 414 Km;Ост.пункт 414 Км;Ост.пункт 414 Км
2014675;Op 418 Km;Ост.пункт 418 Км;Ост.пункт 418 Км
2014672;Op 236 Km;Ост.пункт 236 Км;Ост.пункт 236 Км
2014673;Rzd 239 Km;Раз'езд 239 Км;Раз'езд 239 Км
2014670;Op 193 Km;Ост.пункт 193 Км;Ост.пункт 193 Км
2014671;Op 201 Km;Ост.пункт 201 Км;Ост.пункт 201 Км
2014668;Op 173 Km;Ост.пункт 173 Км;Ост.пункт 173 Км
2014669;Kozachok;Козачок Бп;Козачок Бп
2014667;Op 158 Km;Ост.пункт 158 Км;Ост.пункт 158 Км
2014664;Shebekino;Шебекино;Шебекино
2014718;Andreevka;Андріївка;Андреевка
2014719;Turki;Турки;Турки
2014716;Potma;Потьма;Потьма
2014717;Kistendei;Кістендей;Кистендей
2014714;Dubasovsk;Дубасовский;Дубасовский
2014712;Baltinka;Балтинка;Балтинка
2014713;Baika;Байка;Байка
2014710;Serdobsk;Сердобск;Сердобск
2014711;Kolyshlei;Колышлей;Колышлей
2014708;Salovka;Саловка;Саловка
2014709;Skriabino;Скрябино;Скрябино
2014706;Alenevka;Аленевка;Аленевка
2014707;Kromscino;Кромщино;Кромщино
2014705;Ardym;Ардым;Ардым
2014700;Tambov 1;Тамбов 1;Тамбов 1
2014701;Tambov 2;Тамбов 2;Тамбов 2
2014698;Op 67 Km;Ост.пункт 67 Км;Ост.пункт 67 Км
2014699;Op 77 Km;Ост.пункт 77 Км;Ост.пункт 77 Км
2014696;Op 43 Km;Ост.пункт 43 Км;Ост.пункт 43 Км
2014697;Op 56 Km;Ост.пункт 56 Км;Ост.пункт 56 Км
2014694;Op 670 Km;Ост.пункт 670 Км;Ост.пункт 670 Км
2014695;Op 17 Km;Ост.пункт 17 Км;Ост.пункт 17 Км
2014692;Op 653 Km;Ост.пункт 653 Км;Ост.пункт 653 Км
2014693;Op 658 Km;Ост.пункт 658 Км;Ост.пункт 658 Км
2014690;Op 646 Km;Ост.пункт 646 Км;Ост.пункт 646 Км
2014691;Podgorenka;Подгоренка;Подгоренка
2014688;Op 636 Km;Ост.пункт 636 Км;Ост.пункт 636 Км
2014689;Op 643 Km;Ост.пункт 643 Км;Ост.пункт 643 Км
2014750;Elan Kam;Елань-Камышинская;Елань-Камышинская
2014751;;Ольховатка;Ольховатка
2014748;Novikovo;Новиково;Новиково
2014746;Stoilensk;Стойленская;Стойленская
2014747;Op 35 Km;Ост.пункт 35 Км;Ост.пункт 35 Км
2014744;Morec;Морец;Морец
2014745;Matyshevo;Матышево;Матышево
2014742;Zalesianka;Залесянка;Залесянка
2014743;Tri Ostrov;Три Острова;Три Острова
2014740;Balashov 1;Балашов 1;Балашов 1
2014741;Sviatoslav;Святославка;Святославка
2014738;Stepnoe;Степное;Степное
2014736;Pinerovka;Пинеровка;Пинеровка
2014737;Balashov Pass;Балашов Пасажирский;Балашов-Пассажирский
2014734;Romanovka;Романовка;Романовка
2014735;Tavoljanka;Таволжанка;Таволжанка
2014732;Uiutnaia;Уютная;Уютная
2014733;Muchkap;Мучкап;Мучкап
2014730;Arkadak;Аркадак;Аркадак
2014731;Kardail;Кардаіл;Кардаил
2014728;Baichurovo;Байчурово;Байчурово
2014729;Mazurka;Мазурка;Мазурка
6700670;Bairamaly;Байрамалы;Байрамалы
2014726;Rodnichek;Родничок;Родничек
2014727;Makashevka;Макашевка;Макашевка
2014724;Krasn Zaria;Красная Заря;Красная Заря
2014725;Zorka;Зорька;Зорька
2014722;Pamiatka;Памятка;Памятка
2014723;Pady;Пади;Пады
2014720;Rtiscevo 1;Ртищево-1;Ртищево 1
2014721;Letiajevka;Летяжівка;Летяжевка
2014782;Olshanka;Ольшанка;Ольшанка
2014783;;Ост.пункт 710 Км;Ост.пункт 710 Км
2014780;;Ост.пункт 694 Км;Ост.пункт 694 Км
2014781;;Ост.пункт 706 Км;Ост.пункт 706 Км
2014778;;Ост.пункт 846 Км;Ост.пункт 846 Км
2014779;;Ост.пункт 872 Км;Ост.пункт 872 Км
2014776;;Ост.пункт 794 Км;Ост.пункт 794 Км
2014777;;Ост.пункт 841 Км;Ост.пункт 841 Км
2014774;;Ост.пункт 777 Км;Ост.пункт 777 Км
2014775;;Ост.пункт 779 Км;Ост.пункт 779 Км
2014772;;Ост.пункт 739 Км;Ост.пункт 739 Км
2014773;;Ост.пункт 749 Км;Ост.пункт 749 Км
2014770;;Ост.пункт 692 Км;Ост.пункт 692 Км
2014771;;Ост.пункт 673 Км;Ост.пункт 673 Км
2014768;;Ост.пункт 423 Км;Ост.пункт 423 Км
2014769;Op 607 Km;Ост.пункт 607 Км;Ост.пункт 607 Км
2014766;;Ост.пункт 466 Км;Ост.пункт 466 Км
2014767;Op 527 Km;Ост.пункт 527 Км;Ост.пункт 527 Км
2014764;Polubianovka;Полубяновка;Полубяновка
2014765;Op 14 Km;Ост.пункт 14 Км;Ост.пункт 14 Км
2014762;;Ржавский Завод;Ржавский Завод
2014763;Op 598 Km;Ост.пункт 598 Км;Ост.пункт 598 Км
2014760;;Ивня;Ивня
2014761;;Боткино;Боткино
2014758;Hoholskaia;Хохольская;Хохольская
2014759;;Зинаидино;Зинаидино
2014756;Jiznennaia;Жизненная;Жизненная
2014757;Vertunov;Вертуновская;Вертуновская
2014754;Umet;Умет;Умет
2014755;Tamala;Тамала;Тамала
2014752;;Павловск Вор;Павловск Вор
2014753;Preobrajen;Преображенский;Преображенский
2014814;;Ост.пункт 3 Км;Ост.пункт 3 Км
2014815;;Ост.пункт 51 Км;Ост.пункт 51 Км
2014812;;Ост.пункт 529 Км;Ост.пункт 529 Км
2014813;Op 547 Km;Ост.пункт 547 Км;Ост.пункт 547 Км
2014810;;Ост.пункт 442 Км;Ост.пункт 442 Км
2014811;;Ост.пункт 527 Км;Ост.пункт 527 Км
2014808;;Ост.пункт 415 Км;Ост.пункт 415 Км
2014809;;Ост.пункт 428 Км;Ост.пункт 428 Км
2014806;;Ост.пункт 404 Км;Ост.пункт 404 Км
2014807;;Ост.пункт 406 Км;Ост.пункт 406 Км
2014804;;Ост.пункт 384 Км;Ост.пункт 384 Км
2014805;;Ост.пункт 397 Км;Ост.пункт 397 Км
2014802;;Ост.пункт 361 Км;Ост.пункт 361 Км
2014803;;Ост.пункт 370 Км;Ост.пункт 370 Км
2014800;;Ост.пункт 635 Км;Ост.пункт 635 Км
2014801;;Ост.пункт 355 Км;Ост.пункт 355 Км
2014798;;Ост.пункт 338 Км;Ост.пункт 338 Км
2014799;;Промывка;Промывка
2014796;;Ост.пункт 229 Км;Ост.пункт 229 Км
2014797;;Ост.пункт 344 Км;Ост.пункт 344 Км
2014794;;Ост.пункт 163 Км;Ост.пункт 163 Км
2014795;;Ост.пункт 203 Км;Ост.пункт 203 Км
2014792;;Ост.пункт 256 Км;Ост.пункт 256 Км
2014793;;Ост.пункт 148 Км;Ост.пункт 148 Км
2014790;;Ост.пункт 212 Км;Ост.пункт 212 Км
2014791;;Ост.пункт 276 Км;Ост.пункт 276 Км
2014788;Op 209 Km;Ост.пункт 209 Км;Ост.пункт 209 Км
2014789;Op 215 Km;Ост.пункт 215 Км;Ост.пункт 215 Км
2014786;Op 179 Km;Ост.пункт 179 Км;Ост.пункт 179 Км
2014787;Op 205 Km;Ост.пункт 205 Км;Ост.пункт 205 Км
2014784;;Ост.пункт 748 Км;Ост.пункт 748 Км
2014785;Op 173 Km;Ост.пункт 173 Км;Ост.пункт 173 Км
2014846;;Ост.пункт 40 Км;Ост.пункт 40 Км
2014847;;Платформа 45 Км;Платформа 45 Км
2014844;;Ост.пункт 91 Км;Ост.пункт 91 Км
2014845;;Ост.пункт 126 Км;Ост.пункт 126 Км
2014842;;Ост.пункт 57 Км;Ост.пункт 57 Км
2014843;;Ост.пункт 64 Км;Ост.пункт 64 Км
2014840;Op 19 Km;Ост.пункт 19 Км;Ост.пункт 19 Км
2014841;;Ост.пункт 24 Км;Ост.пункт 24 Км
2014838;;Ост.пункт 10 Км;Ост.пункт 10 Км
2014839;;Ост.пункт 12 Км;Ост.пункт 12 Км
2014836;;Ост.пункт 7 Км;Ост.пункт 7 Км
2014837;;Пост 3 Км;Пост 3 Км
2014834;;Ост.пункт 340 Км;Ост.пункт 340 Км
2014835;;Зорино;Зорино
2014832;;Путейская;Путейская
2014833;;Ост.пункт 278 Км;Ост.пункт 278 Км
2014830;;Ост.пункт 183 Км;Ост.пункт 183 Км
2014831;Krasevo;Красево;Красево
2014828;;Ост.пункт 134 Км;Ост.пункт 134 Км
2014829;;Ост.пункт 154 Км;Ост.пункт 154 Км
2014826;;Ост.пункт 209 Км;Ост.пункт 209 Км
2014827;;Ост.пункт 126 Км;Ост.пункт 126 Км
2014824;;Ост.пункт 161 Км;Ост.пункт 161 Км
2014825;;Ост.пункт 171 Км;Ост.пункт 171 Км
2014822;;Ост.пункт 108 Км;Ост.пункт 108 Км
2014823;;Ост.пункт 118 Км;Ост.пункт 118 Км
2014820;;Ост.пункт 35 Км;Ост.пункт 35 Км
2014821;;Ост.пункт 46 Км;Ост.пункт 46 Км
2014818;;Ост.пункт 107 Км;Ост.пункт 107 Км
2014819;;Ост.пункт 4 Км;Ост.пункт 4 Км
2014816;;Ост.пункт 76 Км;Ост.пункт 76 Км
2014817;;Ост.пункт 104 Км;Ост.пункт 104 Км
6700770;Dashoguz;Дашогуз;Дашогуз
2014873;Op 148 Km;Ост.пункт 148 Км;Ост.пункт 148 Км
2014866;Krugloie;Круглое;Круглое
2014864;Ор 648 Км;Оп 648 Км;Оп 648 Км
2014865;Пут.пост 153 Км;Пут.пост 153 Км;Пут.пост 153 Км
2014862;Ор 23 Км;Оп 23 Км;Оп 23 Км
2014863;Bp 471 Км;Блокпост 471 Км;Блокпост 471 Км
2014860;Ор 65 Км;Оп 65 Км;Оп 65 Км
2014861;Ор 542 Км;Оп 542 Км;Оп 542 Км
2014858;Stoylenskaia P A;Стойленская-Парк А;Стойленская-Парк А
2014859;Ор 61 Км;Оп 61 Км;Оп 61 Км
2014856;Pl 214 Км;Пл 214 Км;Пл 214 Км
2014857;Ор 102 Км;Оп 102 Км;Оп 102 Км
6700785;Op 4094 Km;Ост.пункт 4094 Км;Ост.пункт 4094 Км
2014854;Shipov Les;Шипов Лес;Шипов Лес
2014855;Ор 654 Км;Оп 654 Км;Оп 654 Км
6700799;Soltanbent;Солтанбент;Солтанбент
2014852;Pl 416 Км;Платформа 416 Км;Платформа 416 Км
2014853;Ор 176 Км;Оп 176 Км;Оп 176 Км
2014850;Ор 637 Км;Оп 637 Км;Оп 637 Км
2014851;Pl 423 Км;Платформа 423 Км;Платформа 423 Км
2014848;;Малинов Яр;Малинов Яр
2014849;;Больница;Больница
2014910;Saliut;Салют;Салют
2014911;Ор 689 Км;Оп 689 Км;Оп 689 Км
2014907;Visloe;Вислое;Вислое
2014892;Op 4 Km;Ост.пункт 4 Км;Ост.пункт 4 Км
2014890;Op 218 Km;Ост.пункт 218 Км;Ост.пункт 218 Км
2014888;Op 169 Km;Ост.пункт 169 Км;Ост.пункт 169 Км
2014889;Krasnoe;Красное;Красное
2014886;Op 11 Km;Ост.пункт 11 Км;Ост.пункт 11 Км
2014887;Halatovo;Халатово;Халатово
2014885;Op 8 Km;Ост.пункт 8 Км;Ост.пункт 8 Км
2014880;Op 18 Km;Ост.пункт 18 Км;Ост.пункт 18 Км
6700760;Op 4099 Km;Ост.пункт 4099 Км;Ост.пункт 4099 Км
2014881;Op 12 Km;Ост.пункт 12 Км;Ост.пункт 12 Км
6700710;Birata;Бирата;Бирата
2014942;Ор 10 Км;Оп 10 Км;Оп 10 Км
2014943;Ор 14 Км;Оп 14 Км;Оп 14 Км
2014940;Ор 251 Км;Оп 251 Км;Оп 251 Км
2014941;Ор 197 Км;Оп 197 Км;Оп 197 Км
2014938;Ор 182 Км;Оп 182 Км;Оп 182 Км
2014939;Ор 682 Км;Оп 682 Км;Оп 682 Км
2014936;Ор 93 Км;Оп 93 Км;Оп 93 Км
2014934;Ор 159 Км;Оп 159 Км;Оп 159 Км
6700718;Seidi;Сейди;Сейди
2014935;Ор 720 Км;Оп 720 Км;Оп 720 Км
2014932;Оп 6 Км;Оп 6 Км;Оп 6 Км
2014933;Ор 90 Км;Оп 90 Км;Оп 90 Км
2014930;Golovino;Головино;Головино
2014931;Ор 47 Км;Оп 47 Км;Оп 47 Км
2014928;Ор 652 Км;Оп 652 Км;Оп 652 Км
2014929;Ор 626 Км;Оп 626 Км;Оп 626 Км
2014926;Ор 601 Км;Оп 601 Км;Оп 601 Км
2014927;Ор 752 Км;Оп 752 Км;Оп 752 Км
2014924;Ор 606 Км;Оп 606 Км;Оп 606 Км
2014925;Ор 604 Км;Оп 604 Км;Оп 604 Км
2014922;Ор 65 Км;Оп 65 Км;Оп 65 Км
2014923;Ор 4 Км;Оп 4 Км;Оп 4 Км
2014920;Dmitrotar;Дмитротарановская;Дмитротарановская
6700720;Lebab;Лебаб;Лебаб
2014921;Ор 151 Км;Оп 151 Км;Оп 151 Км
2014918;Ор 124 Км;Оп 124 Км;Оп 124 Км
2014919;Ор 3 Км;Оп 3 Км;Оп 3 Км
2014916;Ор 31 Км;Оп 31 Км;Оп 31 Км
2014917;Ор 136 Км;Оп 136 Км;Оп 136 Км
6700730;Mary;Мары;Мары
2014914;Ор 600 Км;Оп 600 Км;Оп 600 Км
2014915;Ор 16 Км;Оп 16 Км;Оп 16 Км
2014912;Ор 676 Км;Оп 676 Км;Оп 676 Км
2014913;Zvonnica;Звонница;Звонница
2014963;Gubkin Pas;Губкин Пассажирский;Губкин Пассажирский
6700903;Balla Ishem;Балла Ишем;Балла Ишем
6700901;Rzd N123;Раз'езд N123;Раз'езд N123
6700898;Rzd N124;Раз'езд N124;Раз'езд N124
6700899;Djebel;Джебел;Джебел
6700896;Rzd N126;Раз'езд N126;Раз'езд N126
2015001;Blagodatka;Благодатка;Благодатка
6700911;Uzynsuv;Узынсув;Узынсув
6700908;Shaumian;Шаумян;Шаумян
6700909;Bereket;Берекет;Берекет
6700906;Arkach;Аркач;Аркач
2014995;Krasnyi Hutor;Красный Хутор;Красный Хутор
6700904;Rzd N121;Раз'езд N121;Раз'езд N121
6700905;Aidyng;Айдынг;Айдынг
6700919;Takir;Такир;Такир
6700916;Goch;Гоч;Гоч
6700917;Rzd N105;Раз'езд N105;Раз'езд N105
6700914;Djanahyr;Джанахыр;Джанахыр
2014986;Ternovka;Терновка;Терновка
6700915;Rzd N108;Раз'езд N108;Раз'езд N108
6700912;Rzd N112;Раз'езд N112;Раз'езд N112
6700913;Isgender;Исгендер;Исгендер
6700926;Rzd N64;Раз'езд N64;Раз'езд N64
6700927;Gurbagala;Гурбангала;Гурбангала
6700924;Garybata;Гарыбата;Гарыбата
6700925;Rzd N66;Раз'езд N66;Раз'езд N66
6700922;Altin Sahra;Алтин Сахра;Алтин Сахра
6700923;Dertguiy;Дертгуйы;Дертгуйы
2014977;Bolhovec;Болховец;Болховец
6700921;Geksiuiri;Гексюйри;Гексюйри
6700870;Serdar;Сердар;Сердар
2047801;Vao'intur';Вао'интур';Вао'интур'
2047800;Gk'sibir';Гк'сибирь';Гк'сибирь'
2015019;Bor;Бор;Бор
6700894;Garatengir;Гаратенгир;Гаратенгир
6700895;Rzd N129;Раз'езд N129;Раз'езд N129
6700892;Kailiu;Кайлю;Кайлю
6700893;Iangydja;Янгыджа;Янгыджа
6700890;Turkmenbashi 1;Туркменбаши 1;Туркменбаши 1
6700891;Giusha;Гюша;Гюша
6700889;Tahiatash;Тахиаташ;Тахиаташ
6700838;Rzd N54;Раз'езд N54;Раз'езд N54
6700839;Peski;Пески;Пески
6700836;Garavulgui;Гаравулгуйы;Гаравулгуйы
6700837;Repetek;Репетек;Репетек
6700834;Zerger;Зергер;Зергер
6700835;Balhana;Балхана;Балхана
6700833;Farap;Фарап;Фарап
6700842;Lavak;Лавак;Лавак
6700843;Rzd N178;Раз'езд N178;Раз'езд N178
6700840;Turkmenabad 1;Туркменабад 1;Туркменабад 1
6700841;Rzd N57;Раз'езд N57;Раз'езд N57
6700854;Dianev;Дянев;Дянев
6700855;Boinyuzyn;Бойныузын;Бойныузын
6700852;Gabakly;Габаклы;Габаклы
6700853;Galkinish;Галкыныш;Галкыныш
6700851;Halkabat;Халкабат;Халкабат
6700848;Sazakin;Сазакин;Сазакин
6700849;Kiukiurtli;Кюкюртли;Кюкюртли
6700858;Talimardja;Талимарджан;Талимарджан
6700859;Rzd N156;Раз'езд N156;Раз'езд N156
2015155;Op 432 Km;Ост.пункт 432 Км;Ост.пункт 432 Км
2015150;Op 869 Km;Ост.пункт 869 Км;Ост.пункт 869 Км
2015199;Priliutovka;Прилютовка;Прилютовка
6700960;Tedjen;Теджен;Теджен
2015180;Karernaia;Карьерная;Карьерная
6700934;Talhatanba;Талхатанбаба;Талхатанбаба
6700935;Eloten;Елотен;Елотен
6700932;Uchadjy;Учаджы;Учаджы
